"X","Y","Día"
399358.290417609,2125929.71975384,2282
445070.998936921,2177252.72539276,2282
444073.263788163,2087169.54146212,2282
389441.987517117,2128415.55504063,2282
389827.420636361,2167680.11339332,2282
448232.230282587,2212775.08007535,2282
419609.414271031,2098035.67161439,2282
456874.588815012,2166640.07918011,2282
529728.732977979,2141414.24985956,2282
401761.242897006,2212894.1753351,2282
460021.592891783,2177415.79304409,2282
458105.956582744,2176199.8724822,2282
424678.499591858,2114111.91981255,2282
443464.316584034,2110070.28375657,2282
440626.47710789,2092654.3940798,2282
392287.477275263,2143975.27457164,2282
456734.73625764,2166631.19485714,2282
407626.003068473,2099351.7762549,2282
525366.990788926,2133452.92371028,2282
526786.826617462,2134438.53377172,2282
405834.53941947,2107033.32654131,2282
389290.966005777,2196606.64394413,2282
461770.229597516,2164643.28368334,2283
457106.154052882,2164801.37561778,2283
456094.964937273,2171836.76258329,2283
505268.841856856,2109329.67854097,2283
456198.801952084,2131772.7788095,2283
449244.904107526,2181961.86069188,2283
392506.691771662,2138628.00123052,2283
390531.825715051,2132436.1261956,2283
407179.508997039,2198907.56496439,2283
388829.326518827,2203656.03170317,2283
416805.491527671,2078483.26369046,2283
457896.599924564,2105903.76734838,2283
484024.945544208,2163604.53592643,2283
447338.469551233,2164206.47849147,2283
532912.610982079,2140737.3803967,2283
451077.448446365,2105892.90342872,2283
454644.844772866,2108862.17467886,2283
383939.70213048,2104603.35640038,2283
464801.161296337,2151717.99561354,2283
382665.066598056,2155923.28200523,2283
528033.395036225,2134142.26288595,2283
391521.740759803,2105307.38752497,2283
436368.987198853,2213705.64564403,2283
384821.259353804,2168910.5953332,2284
456920.117610563,2174653.47436529,2284
391517.157941984,2129266.94453195,2284
525493.773896605,2132530.9983158,2284
401298.218621501,2213234.9531461,2284
402316.434057897,2213444.44450336,2284
504976.330858028,2110383.83454656,2284
457788.674289017,2166367.40568055,2284
405449.168261021,2115098.29319241,2284
452595.449967738,2136773.55523935,2284
529720.055879195,2121668.91461292,2284
378067.258040742,2130304.83724925,2284
376240.176505094,2159428.0217893,2284
462829.169158452,2098003.2232668,2284
417013.594907902,2189977.37812414,2284
430862.99047793,2178043.00877085,2284
457889.486889169,2150936.6877021,2283
456890.958378994,2166178.96551403,2284
458834.731294897,2175319.05397896,2284
453196.098086626,2173633.10756768,2284
407116.236446172,2220446.1193792,2284
387122.117936985,2200408.03230581,2284
518007.683685656,2181969.23821498,2284
416779.677639608,2078603.25559501,2284
378519.529907319,2168451.13262148,2284
401384.681566285,2213108.4191912,2284
400888.749921715,2213280.30649323,2284
456238.555306341,2172199.1244745,2285
459151.337271453,2164778.1575825,2285
458753.480954838,2096929.92673763,2285
459879.58940154,2098399.71680548,2285
421989.774326577,2123569.10366727,2285
437458.401624435,2092584.86028198,2285
371234.361105677,2139248.96394884,2285
529980.306757165,2158566.11662176,2285
384635.83609,2139450.97149583,2285
451689.464999662,2140633.51259822,2285
433427.16376385,2099797.51186106,2285
419194.995650783,2199985.83966349,2285
505207.333690809,2109827.58058777,2285
458726.898421276,2175276.26924065,2285
457908.205868466,2167645.83638315,2285
436057.93880684,2125650.8585239,2285
374977.134168696,2132262.55925163,2285
464573.656680667,2120197.55072633,2285
389937.206780649,2086051.69783428,2285
412389.328163822,2103635.15483879,2285
445065.10985718,2110843.09205915,2285
459639.195311196,2098114.39256929,2285
459798.768360757,2097536.20747924,2285
382738.270486035,2135703.31893295,2285
526510.949352223,2133503.73135981,2285
433257.165671161,2183739.19370622,2285
398966.080627782,2203862.36188249,2285
401741.503083827,2214554.41380293,2286
505169.544307444,2109117.57368331,2286
453172.705314472,2173596.28252387,2286
424897.688603276,2087442.831374,2286
456227.562613607,2176029.17444228,2286
401742.19359665,2214677.38246293,2286
459741.752108286,2098212.52523217,2286
388527.951519316,2123600.83662557,2286
436906.057918064,2177759.29664425,2286
425310.93435279,2186371.46627966,2286
453871.388065919,2138230.30617736,2286
435095.065053796,2213353.72984366,2286
460277.473073926,2169417.0939742,2286
530075.092746138,2136601.40060205,2286
401958.803932943,2097690.20936899,2286
463793.45327219,2121471.57197263,2286
384195.618801985,2136766.89262153,2286
410135.125390019,2103599.86058084,2286
452070.395156943,2099924.33931213,2286
466160.383830738,2152028.91920222,2286
398815.907486264,2204038.46041516,2286
406678.953214708,2197742.00286293,2286
377117.089739778,2157223.83485561,2286
403368.601398111,2214545.35296512,2286
460436.692900292,2097746.91511157,2287
460152.310454456,2169454.25820307,2287
516398.259398558,2169165.35048163,2287
456766.653665873,2128756.10603584,2287
394967.534663151,2163348.40021881,2287
406685.714768965,2209977.43700501,2287
469458.703223404,2117785.17578899,2287
522022.678090956,2123582.14474799,2287
357703.150779836,2040152.13299959,2281
518256.837615718,2183094.50791358,2287
415053.711978615,2109589.11525735,2287
388245.771564834,2186778.34459893,2287
451065.921059416,2099321.45588344,2287
455493.858831375,2174872.14457947,2287
452985.955178107,2166803.55321585,2287
455074.18420617,2173566.80600767,2287
453784.4165305,2168034.08690182,2288
460738.780997548,2169920.18306452,2288
424421.466091281,2091944.737413,2288
408658.559293109,2214885.85125884,2288
436784.679929283,2100892.29384103,2288
469394.5702878,2117862.12358497,2288
523163.576586162,2126543.47338799,2288
456583.789356691,2172853.01198387,2288
375290.756350328,2129883.97519243,2288
452501.100300755,2108240.54158328,2288
528629.848694084,2101581.09140318,2288
528577.163687017,2101620.96664168,2288
530657.511377704,2137297.02891327,2288
464757.006521293,2157466.02381608,2288
453872.636457683,2138722.10367938,2288
461630.285214572,2102241.09916681,2288
390599.325902582,2102081.98107008,2288
458442.20475642,2135114.81064676,2288
456927.657038378,2144960.47052976,2289
403021.831699983,2118541.51490738,2289
435301.851612827,2099919.96901667,2289
384352.678571208,2139434.32663194,2289
438110.765850095,2177579.85653426,2289
528115.024765446,2101767.79124978,2289
411008.075933231,2208387.11845638,2289
458553.232278285,2164410.67188222,2289
403222.119960788,2088117.52869167,2289
377779.992251539,2163392.65311394,2289
394603.921554501,2101874.30745047,2289
424833.179225841,2114784.456141,2289
503570.887872189,2109940.91339861,2289
388406.39049464,2171067.55663714,2289
399974.545058629,2135535.86829785,2290
392339.404817916,2137974.19621387,2290
381161.541057115,2140069.77737423,2290
396251.50841886,2103690.96486838,2290
387617.560818622,2123259.02205431,2290
372557.08813091,2071092.68904958,2290
528184.213168952,2132860.77016242,2290
387839.592788235,2119928.35968647,2290
379585.027099932,2094486.47418026,2290
389075.923086475,2101589.97220597,2290
452045.608174881,2173543.94442647,2290
505701.303758887,2109437.3823547,2290
459580.312424191,2119273.47790618,2290
425351.366443352,2182836.14577068,2290
373664.970662795,2165868.38951763,2290
408832.140946635,2088894.60671725,2290
459633.155419225,2096682.10409814,2290
405749.022541548,2198970.48903245,2290
428913.970675157,2078700.82712578,2290
432015.329266561,2076651.46931325,2290
386438.6049129,2122002.81334901,2290
521952.568863159,2135741.44888025,2290
384736.333491281,2139653.23286377,2291
526615.246164792,2103818.72972646,2291
380301.414910205,2093076.96635721,2291
383771.620000664,2098317.82739025,2291
430696.41794361,2102208.1241028,2291
424821.117126977,2088771.00034131,2291
402754.502028878,2205451.93001825,2291
386972.947786553,2126232.63247639,2291
399408.195805673,2207957.87759596,2291
425397.597921773,2193127.8846622,2291
404592.423165046,2103101.97428493,2291
389116.337801015,2127197.08981851,2291
387628.620416867,2123157.50710843,2291
389360.65650475,2130893.81842891,2291
460883.65872829,2101698.6315571,2291
456084.251454606,2107066.75205039,2291
465270.115159035,2122455.36086062,2291
413930.658275377,2091796.65257623,2291
453374.135062596,2126336.21183183,2291
421583.203573626,2137680.04752382,2291
437166.090685636,2101281.35825019,2291
415639.644562418,2092569.57872533,2292
377471.982956189,2157110.73900804,2292
396173.115364223,2123469.81639905,2292
386288.942669518,2121889.99736601,2292
457315.920431393,2175783.7016021,2292
447554.161744378,2165232.51629363,2292
466065.391421685,2115083.25115658,2292
415086.725957128,2111045.98442027,2292
422126.290217956,2188134.30576786,2292
370882.202843365,2169509.93749583,2292
406178.5223147,2107999.86775726,2292
396601.058134149,2210064.73813201,2292
531728.105660961,2140784.45063957,2292
354531.954249007,2054416.08040191,2292
436856.495041204,2101374.62289593,2292
531758.515713948,2138408.5260254,2292
412631.698318666,2200548.98781793,2293
395128.488268358,2106722.14298063,2293
455204.234491829,2134446.26881232,2293
457274.891129147,2108803.64366976,2292
404582.579574729,2115324.09578616,2293
437213.293892909,2211750.567461,2293
379477.200399235,2173511.2444719,2293
403489.540989225,2086643.74254442,2293
457311.075018038,2166436.16128474,2293
465831.517032189,2166141.24641288,2293
506404.648910042,2112074.74605438,2293
443724.339363186,2180444.58473621,2293
403402.691703774,2112634.37102406,2293
423873.249925503,2180914.98915523,2293
419724.112210345,2101560.84641701,2292
451860.342114292,2143460.92995812,2293
527628.771563047,2102406.36509502,2293
392319.102316108,2120172.03985016,2293
451946.458776302,2173491.95520201,2293
399413.657620744,2208910.88353368,2293
453608.875955775,2126796.67256103,2294
507009.452487193,2112114.92293124,2294
375694.589320748,2164830.42333106,2294
374044.515885723,2165973.32351891,2294
384231.005486079,2139115.38105974,2294
409849.576799541,2100794.780595,2294
394841.449503101,2107135.696142,2294
386865.164175224,2125802.91519967,2294
483348.722163279,2166445.30188418,2294
533219.978389853,2138567.8981306,2294
410776.207669394,2226154.38152517,2294
525211.286580891,2123623.14149781,2294
525925.10163146,2122683.60277258,2294
461150.823744452,2167865.97083617,2294
448808.42050885,2182003.07279513,2294
445058.102493081,2176847.00889105,2294
464316.03811545,2174591.04547953,2294
453695.917836599,2126581.29153935,2294
427584.928395728,2096773.31804388,2294
419952.136163207,2101553.71161254,2294
411891.595544719,2089924.99937425,2294
389042.435032389,2187120.74424129,2294
421021.268498051,2181096.49481737,2294
407200.815828696,2161119.88405615,2294
417483.105458288,2182071.67036668,2294
415156.071024398,2188507.52350565,2294
393854.029537271,2107746.93346088,2294
458311.812829103,2164583.36513298,2294
443647.337435669,2176347.2905273,2294
465964.98013518,2108170.83957374,2294
385932.566251554,2118596.71122466,2295
425823.855187103,2087835.63789616,2295
457998.034622462,2169926.40866422,2295
451564.380812963,2168971.33326072,2295
391390.774490909,2124702.61237139,2295
405841.22498358,2166386.77606572,2295
376656.233181232,2156762.75659456,2295
410633.227787633,2100800.20508893,2295
439749.975961945,2177598.83039316,2295
386874.074575158,2121572.8121732,2295
407344.578808506,2197667.78786651,2295
524422.496013275,2126099.43229215,2295
456512.494814684,2132352.9618842,2295
348131.085022259,2051032.14675145,2295
455374.380536148,2138374.0934099,2295
453548.784923424,2138726.00248594,2295
424204.883781301,2196511.37409882,2295
453056.312882805,2126499.93227531,2295
437145.781416821,2101327.53295171,2295
458194.552229546,2177973.27991698,2295
456995.314122078,2156222.63758658,2295
460326.964692986,2110656.38167515,2295
412836.918664317,2198534.38517331,2295
386097.491323123,2126327.21576766,2296
382239.494408813,2132592.33378305,2296
437534.5527914,2089126.70848712,2296
460460.633817909,2170581.66869405,2296
448145.148388876,2179130.89094273,2296
442530.225579642,2098177.95358113,2296
401319.292352823,2211817.57729132,2296
400377.294646113,2211742.97551549,2296
390667.348498799,2131669.84884058,2296
460917.61916754,2120457.01824766,2296
438902.76903184,2189454.91140348,2296
452430.895946196,2173881.03933394,2296
380094.360788652,2114824.97244105,2296
523923.4384967,2125948.16370413,2296
453528.590690459,2168231.47526125,2296
439466.169623667,2176330.25568912,2296
445459.95809797,2178770.04345698,2296
380420.764014387,2117835.5672365,2296
394172.828905682,2117440.69049945,2296
393950.371490382,2116860.97304496,2296
465194.646262638,2153171.12011125,2296
396637.734025893,2211355.74691004,2296
421122.161371933,2078879.55107887,2296
378026.766389313,2165825.88239147,2296
461389.917637628,2147596.9083221,2296
452158.158045905,2126917.21344471,2296
414069.164089941,2198365.40752917,2296
373503.980499945,2120602.65011825,2296
428292.734727594,2134246.4915331,2296
451508.679514973,2138482.35772957,2296
458000.713052329,2171066.79593003,2297
454671.733138036,2174480.75970081,2297
393110.466189341,2121132.67700706,2297
425455.776561368,2193127.63931535,2297
453013.048554466,2122156.88482873,2297
452049.861211576,2175126.97699801,2297
432771.053551919,2177559.23994869,2297
381202.782625759,2128494.95073452,2297
380218.924669057,2117796.91786039,2297
398324.446443311,2130626.47248862,2297
531664.075640026,2140698.2748554,2297
458568.134854936,2162031.50650508,2297
438610.77815183,2189154.67067619,2297
417820.268741396,2102116.34149829,2297
452272.532277915,2173463.41584147,2297
428604.337873864,2088067.60938235,2297
419752.877203217,2102126.30571289,2297
408411.835104529,2161427.22742783,2297
522205.017733722,2127322.99095603,2297
532002.882743831,2140471.41423879,2297
469198.82285321,2152327.7788828,2297
528685.205075898,2101704.12056747,2297
526170.671594617,2101930.91408645,2297
523057.387278048,2127403.96150338,2297
456018.772466442,2183440.79589537,2297
452828.51285807,2186559.7678519,2297
520062.952382595,2155629.1978329,2297
452289.904150967,2138206.72518747,2297
463158.411535669,2100350.79868085,2297
399315.33793112,2205957.03422469,2297
377982.297949451,2166570.1860223,2297
456032.126429438,2128010.94700551,2297
399426.485408226,2129830.32876363,2298
389869.097709661,2119814.61755843,2298
404411.735848226,2214016.99432638,2298
389215.838891597,2130602.6518687,2298
405072.937624281,2115794.9501537,2298
454044.296107044,2105931.39015808,2298
528226.986515644,2097357.37458591,2298
429375.173665394,2088421.22555984,2298
463580.215814827,2115558.27372547,2298
399275.58925135,2123636.93123842,2298
397401.537313734,2131593.82879658,2298
402994.444616021,2096639.62698166,2298
532760.812035486,2140792.43267277,2298
523975.359284825,2126430.79486412,2298
452445.743427142,2110573.60088906,2298
393008.706620126,2165210.65772693,2298
453574.920951231,2124921.79144541,2298
450922.214632551,2126557.79000096,2298
530692.596511505,2142433.25407927,2298
